날짜,평균기온
2024.06.23,24.5
2024.06.24,26.4
2024.06.25,23.25
2024.06.26,23.1
2024.06.27,21.9
2024.06.28,24.4
2024.06.29,24.7
2024.06.30,25.75
2024.07.01,27
2024.07.02,22.75
2024.07.03,27.15
2024.07.04,27.85
2024.07.05,27.9
2024.07.06,28
2024.07.07,27.35
2024.07.08,25.65
2024.07.09,24.15
2024.07.10,23.45
2024.07.11,24.9
2024.07.12,25.65
2024.07.13,25.3
2024.07.14,23.55
2024.07.15,24.15
2024.07.16,25
2024.07.17,26.25
2024.07.18,26.8
2024.07.19,27.15
2024.07.20,25.9
2024.07.21,29.1
2024.07.22,29.4
2024.07.23,28.75
2024.07.24,28.35
2024.07.25,29.25
2024.07.26,29.45
2024.07.27,29.45
2024.07.28,29.85
2024.07.29,30
2024.07.30,29.25
2024.07.31,30
2024.08.01,30.4
2024.08.02,31.4
2024.08.03,31.25
2024.08.04,29.65
2024.08.05,28.65
2024.08.06,28.05
2024.08.07,28.9
2024.08.08,28.6
2024.08.09,28.8
2024.08.10,28.6
2024.08.11,28.3
2024.08.12,28.25
2024.08.13,27.7
2024.08.14,27.75
2024.08.15,27.75
2024.08.16,27.6
2024.08.17,28.35
2024.08.18,28.3
2024.08.19,29.2
2024.08.20,29
2024.08.21,28.55
2024.08.22,29.35
2024.08.23,28.95
2024.08.24,29.05
2024.08.25,28.6
2024.08.26,27.95
2024.08.27,25.1
2024.08.28,25.25
2024.08.29,26.45
2024.08.30,27.15
2024.08.31,25.9
2024.09.01,26.4
2024.09.02,25.8
2024.09.03,24.25
2024.09.04,24.1
2024.09.05,26.35
2024.09.06,24.7
2024.09.07,24.9
2024.09.08,26.5
2024.09.09,26.85
2024.09.10,28.05
2024.09.11,26.8
2024.09.12,26.4
2024.09.13,28.35
2024.09.14,28.05
2024.09.15,26.25
2024.09.16,25.15
2024.09.17,28.6
2024.09.18,27.85
2024.09.19,27.35
2024.09.20,25.75
2024.09.21,20.3
2024.09.22,20.85
2024.09.23,19
2024.09.24,19.3
2024.09.25,22
2024.09.26,22.65
2024.09.27,23
2024.09.28,21.1
2024.09.29,20.55
2024.09.30,19.65
2024.10.01,19.8
2024.10.02,16.25
2024.10.03,15.9
2024.10.04,16.4
2024.10.05,16.6
2024.10.06,17.6
2024.10.07,16.55
2024.10.08,17.05
2024.10.09,16.5
2024.10.10,16.1
2024.10.11,16.85
2024.10.12,16.55
2024.10.13,17.1
2024.10.14,18.15
2024.10.15,18.8
2024.10.16,18.85
2024.10.17,17.85
2024.10.18,19.8
2024.10.19,16.55
2024.10.20,13.25
2024.10.21,15.7
2024.10.22,17.75
2024.10.23,15.75
2024.10.24,12.45
2024.10.25,14.55
2024.10.26,16.3
2024.10.27,14.35
2024.10.28,14.5
2024.10.29,13.55
2024.10.30,13.1
2024.10.31,13.85
2024.11.01,13.25
2024.11.02,15.8
2024.11.03,13.55
2024.11.04,13.3
2024.11.05,11.65
2024.11.06,7.7
2024.11.07,8.45
2024.11.08,11.15
2024.11.09,12.3
2024.11.10,12.35
2024.11.11,12.95
2024.11.12,12.55
2024.11.13,12.05
2024.11.14,12.45
2024.11.15,13.95
2024.11.16,15.85
2024.11.17,11.65
2024.11.18,4.4
2024.11.19,5.8
2024.11.20,6.6
2024.11.21,7.7
2024.11.22,7.35
2024.11.23,4.95
2024.11.24,6.4
2024.11.25,7.75
2024.11.26,8.55
2024.11.27,3.55
2024.11.28,4.4
2024.11.29,3.7
2024.11.30,5.85
2024.12.01,6.8
2024.12.02,8.95
2024.12.03,4.5
2024.12.04,2.45
2024.12.05,4.55
2024.12.06,5
2024.12.07,2.7
2024.12.08,1.15
2024.12.09,1.3
2024.12.10,2.65
2024.12.11,3.5
2024.12.12,2.65
2024.12.13,2.6
2024.12.14,0.75
2024.12.15,2.15
2024.12.16,1.65
2024.12.17,2
2024.12.18,-0.9
2024.12.19,-1.05
2024.12.20,0.15
2024.12.21,0
2024.12.22,-2.05
2024.12.23,0.7
2024.12.24,0.5
2024.12.25,0.55
2024.12.26,2.2
2024.12.27,-0.95
2024.12.28,-1.35
2024.12.29,0.9
2024.12.30,3.85
2024.12.31,2.85
2025.01.01,0.85
2025.01.02,1.6
2025.01.03,-0.65
2025.01.04,-1.15
2025.01.05,-0.4
2025.01.06,0.8
2025.01.07,-1
2025.01.08,-0.95
2025.01.09,-7.1
2025.01.10,-7.2
2025.01.11,-3.9
2025.01.12,-1.7
2025.01.13,-0.3
2025.01.14,2.9
2025.01.15,-1.25
2025.01.16,-0.7
2025.01.17,0.05
2025.01.18,0.45
2025.01.19,0.5
2025.01.20,0.7
2025.01.21,0.9
2025.01.22,1.8
2025.01.23,2.3
2025.01.24,2.15
2025.01.25,2.8
2025.01.26,3.3
2025.01.27,0.5
2025.01.28,-0.45
2025.01.29,-1.9
2025.01.30,-1.3
2025.01.31,2.05
2025.02.01,2.8
2025.02.02,2.6
2025.02.03,-0.5
2025.02.04,-5.9
2025.02.05,-5.75
2025.02.06,-4.2
2025.02.07,-6.5
2025.02.08,-6.55
2025.02.09,-4.15
2025.02.10,-2
2025.02.11,-0.65
2025.02.12,0.45
2025.02.13,0.7
2025.02.14,3.2
2025.02.15,2.4
2025.02.16,5.9
2025.02.17,1.9
2025.02.18,-0.8
2025.02.19,-1.2
2025.02.20,-1.45
2025.02.21,-1.35
2025.02.22,-0.3
2025.02.23,-1.95
2025.02.24,-0.45
2025.02.25,2.4
2025.02.26,5.7
2025.02.27,5.75
2025.02.28,10.15
2025.03.01,8.1
2025.03.02,8.35
2025.03.03,2.35
2025.03.04,2.6
2025.03.05,4
2025.03.06,3.8
2025.03.07,4.05
2025.03.08,5.85
2025.03.09,5.75
2025.03.10,6.05
2025.03.11,8.05
2025.03.12,10.4
2025.03.13,10.25
2025.03.14,8.35
2025.03.15,7.45
2025.03.16,4.35
2025.03.17,2.9
2025.03.18,1.7
2025.03.19,2.8
2025.03.20,8.4
2025.03.21,15.15
2025.03.22,16.25
2025.03.23,15
2025.03.24,16.95
2025.03.25,17.6
2025.03.26,14.95
2025.03.27,17
2025.03.28,8.05
2025.03.29,5.4
2025.03.30,3.8
2025.03.31,5.95
2025.04.01,8.15
2025.04.02,8.7
2025.04.03,8.25
2025.04.04,9.55
2025.04.05,9.45
2025.04.06,11.75
2025.04.07,13.8
2025.04.08,15.35
2025.04.09,13.4
2025.04.10,14.45
2025.04.11,14.65
2025.04.12,13.65
2025.04.13,7.5
2025.04.14,5.25
2025.04.15,9.65
2025.04.16,14.95
2025.04.17,18.3
2025.04.18,21.3
2025.04.19,21.75
2025.04.20,14.2
2025.04.21,16.95
2025.04.22,15.05
2025.04.23,14.35
2025.04.24,17.5
2025.04.25,14.35
2025.04.26,15.45
2025.04.27,17.25
2025.04.28,16.45
2025.04.29,13.95
2025.04.30,18.6
2025.05.01,15.8
2025.05.02,14.55
2025.05.03,10.8
2025.05.04,13.9
2025.05.05,12.4
2025.05.06,12.15
2025.05.07,14.35
2025.05.08,17
2025.05.09,14.05
2025.05.10,15.45
2025.05.11,15.65
2025.05.12,17.35
2025.05.13,19.2
2025.05.14,20.35
2025.05.15,20.75
2025.05.16,20.05
2025.05.17,21.75
2025.05.18,17.35
2025.05.19,19.65
2025.05.20,25.5
2025.05.21,23.85
2025.05.22,16.95
2025.05.23,16.3
2025.05.24,13.45
2025.05.25,16.5
2025.05.26,18.6
2025.05.27,19.6
2025.05.28,18.9
2025.05.29,18.1
2025.05.30,17.55
2025.05.31,18.65
2025.06.01,20.85
2025.06.02,20.05
2025.06.03,21.8
2025.06.04,21.95
2025.06.05,22.15
2025.06.06,22.5
2025.06.07,23.95
2025.06.08,25
2025.06.09,24.4
2025.06.10,25.9
2025.06.11,24.35
2025.06.12,23.9
2025.06.13,20.35
2025.06.14,22.2
2025.06.15,26.4
2025.06.16,24.85
2025.06.17,25.1
2025.06.18,26.1
2025.06.19,27.05
2025.06.20,25.85
2025.06.21,22.85
2025.06.22,22.15
2025.06.23,24.35
2025.06.24,20.55
2025.06.25,21.75
2025.06.26,23.9
2025.06.27,25.45
2025.06.28,27.75
2025.06.29,29.15
2025.06.30,29.65
2025.07.01,29.7
2025.07.02,30.15
2025.07.03,29.65
2025.07.04,29
2025.07.05,29.85
2025.07.06,29.1
2025.07.07,30.2
2025.07.08,28.4
2025.07.09,27.95
2025.07.10,26.4
2025.07.11,25.95
2025.07.12,26
2025.07.13,24.9
2025.07.14,23.1
2025.07.15,22.8
2025.07.16,22.9
2025.07.17,22.45
2025.07.18,24.85
2025.07.19,22.65
2025.07.20,25.5
2025.07.21,27.2
2025.07.22,28.8
2025.07.23,28.6
2025.07.24,28.5
2025.07.25,28.55
2025.07.26,28.75
2025.07.27,29.15
2025.07.28,29.6
2025.07.29,28.9
2025.07.30,28.3
2025.07.31,28.65
2025.08.01,28.75
2025.08.02,29.65
2025.08.03,27.9
2025.08.04,28.1
2025.08.05,29.15
2025.08.06,27.8
2025.08.07,26.95
2025.08.08,26.25
2025.08.09,24.05
2025.08.10,24.65
2025.08.11,23.7
2025.08.12,22.9
2025.08.13,26.45
2025.08.14,28.5
2025.08.15,28.45
2025.08.16,28.5
2025.08.17,27.9
2025.08.18,28.5
2025.08.19,29.6
2025.08.20,29.4
2025.08.21,29
2025.08.22,29.2
2025.08.23,29.65
2025.08.24,29.9
2025.08.25,30.2
2025.08.26,28.05
2025.08.27,27.25
2025.08.28,27.45
2025.08.29,29.3
2025.08.30,29.45
2025.08.31,27
2025.09.01,27.35
2025.09.02,25.25
2025.09.03,25.95
2025.09.04,26.3
2025.09.05,26.9
2025.09.06,27.8
2025.09.07,26.2
2025.09.08,23.8
2025.09.09,20
2025.09.10,22.7
2025.09.11,23.45
2025.09.12,22.7
2025.09.13,23.7
2025.09.14,22.9
2025.09.15,25.1
2025.09.16,26.6
2025.09.17,24.9
2025.09.18,20.5
2025.09.19,20
2025.09.20,20.55
2025.09.21,20
2025.09.22,19.5
2025.09.23,20.55
2025.09.24,23
2025.09.25,22.95
2025.09.26,21.6
2025.09.27,21.75
2025.09.28,21
2025.09.29,20.4
2025.09.30,19.1
2025.10.01,19.6
2025.10.02,20.05
2025.10.03,18.95
2025.10.04,20.6
2025.10.05,21.6
2025.10.06,19.4
2025.10.07,19.7
2025.10.08,20.9
2025.10.09,19.4
2025.10.10,19.45
2025.10.11,21.4
2025.10.12,18.65
2025.10.13,16.8
2025.10.14,17.6
2025.10.15,19
2025.10.16,18.85
2025.10.17,18.65
2025.10.18,17.6
2025.10.19,16.55
2025.10.20,13.5
2025.10.21,13.75
2025.10.22,14.45
2025.10.23,14.1
2025.10.24,14.15
2025.10.25,15.4
2025.10.26,13.7
2025.10.27,9.35
2025.10.28,6.85
2025.10.29,7.85
2025.10.30,9.05
2025.10.31,11.05
2025.11.01,12.2
2025.11.02,10.35
2025.11.03,7.6
2025.11.04,9.45
2025.11.05,10.65
2025.11.06,11.1
2025.11.07,11.95
2025.11.08,11.85
2025.11.09,13.7
2025.11.10,9.6
2025.11.11,8.75
2025.11.12,7.9
2025.11.13,9.55
2025.11.14,8.3
2025.11.15,7.45
2025.11.16,8.8
2025.11.17,7.05
2025.11.18,2.15
2025.11.19,2.15
2025.11.20,7.45
2025.11.21,6.9
2025.11.22,6.35
2025.11.23,6.8
2025.11.24,10
2025.11.25,6.25
2025.11.26,6
2025.11.27,6
2025.11.28,3.55
2025.11.29,3.1
2025.11.30,8.4
2025.12.01,7.6
2025.12.02,4.05
2025.12.03,-2.25
2025.12.04,-1.85
2025.12.05,-0.75
2025.12.06,1.45
2025.12.07,6.6
2025.12.08,5.5
2025.12.09,1.25
2025.12.10,2.9
2025.12.11,5.45
2025.12.12,2.65
2025.12.13,3.6
2025.12.14,1.6
2025.12.15,1.5
2025.12.16,2.35
2025.12.17,5.15
2025.12.18,2.05
2025.12.19,3.55
2025.12.20,7.3
2025.12.21,1.8
2025.12.22,-0.45
2025.12.23,1.55
2025.12.24,4.7
2025.12.25,-0.05
2025.12.26,-5.55
2025.12.27,-2.15
2025.12.28,0
2025.12.29,3.6
2025.12.30,1.6
2025.12.31,-2.4
2026.01.01,-5.35
2026.01.02,-5.85
2026.01.03,-2.75
2026.01.04,2.4
2026.01.05,1.55
2026.01.06,-0.4
2026.01.07,1
2026.01.08,-3.35
2026.01.09,-1.85
2026.01.10,2.7
2026.01.11,-3.9
2026.01.12,-3.55
2026.01.13,1.35
2026.01.14,-1.4
2026.01.15,6.6
2026.01.16,3.8
2026.01.17,3.05
2026.01.18,3.05
2026.01.19,1.75
2026.01.20,-2.95
2026.01.21,-5.85
2026.01.22,-6.65
2026.01.23,-3.4
2026.01.24,-3.15
2026.01.25,-3.2
2026.01.26,-2.8
2026.01.27,-0.7
2026.01.28,-2.65
2026.01.29,-1.75
2026.01.30,-4
2026.01.31,-2.15
2026.02.01,-1.8
2026.02.02,-2.95
2026.02.03,-0.15
2026.02.04,1.8
2026.02.05,4.15
2026.02.06,1.65
2026.02.07,-3.4
2026.02.08,-6.25
2026.02.09,-1.8
2026.02.10,1.75
2026.02.11,3.2
2026.02.12,2.85
2026.02.13,3.75
2026.02.14,4.9
2026.02.15,7.3
2026.02.16,3.75
2026.02.17,3.75
2026.02.18,2.4
2026.02.19,2.2
2026.02.20,4.6
2026.02.21,7.85
2026.02.22,10.2
2026.02.23,4.7
2026.02.24,1.6
2026.02.25,5.45
2026.02.26,7.3
2026.02.27,7
2026.02.28,5
2026.03.01,7
2026.03.02,6.45
2026.03.03,6.6
2026.03.04,6.55
2026.03.05,6.75
2026.03.06,4.8
2026.03.07,2.6
2026.03.08,3.2
2026.03.09,3.7
2026.03.10,3.3
2026.03.11,4.8
2026.03.12,5.05
2026.03.13,3.45
2026.03.14,4.75
2026.03.15,7.05
2026.03.16,7.85
2026.03.17,8.5
2026.03.18,7.5
2026.03.19,7.6
2026.03.20,8.75
2026.03.21,8.6
2026.03.22,9.4
2026.03.23,9.15
2026.03.24,9.9
2026.03.25,11.35
2026.03.26,12.05
2026.03.27,13.75
2026.03.28,13.5
2026.03.29,12.9
2026.03.30,12.65
2026.03.31,11.85
2026.04.01,12.05
2026.04.02,13
2026.04.03,14.9
2026.04.04,12.95
2026.04.05,13.45
2026.04.06,10.5
2026.04.07,9.15
2026.04.08,10.25
2026.04.09,10.95
2026.04.10,15
2026.04.11,15.35
2026.04.12,14.65
2026.04.13,15.7
2026.04.14,14.2
2026.04.15,15.7
2026.04.16,13.7
2026.04.17,11.9
2026.04.18,16.5
2026.04.19,18.35
2026.04.20,16.2
2026.04.21,14.3
2026.04.22,14.4
2026.04.23,13.7
2026.04.24,13
2026.04.25,15.3
2026.04.26,16.85
