날짜,Average_Value
2021.09.06,21.13333333333333
2021.09.07,21.366666666666664
2021.09.08,21.96666666666667
2021.09.09,21.400000000000002
2021.09.10,22.2
2021.09.11,22.933333333333334
2021.09.12,22.833333333333332
2021.09.13,23.166666666666668
2021.09.14,22.233333333333334
2021.09.15,22.600000000000005
2021.09.16,21.53333333333333
2021.09.17,21.46666666666667
2021.09.18,21.766666666666666
2021.09.19,21.53333333333333
2021.09.20,22.733333333333334
2021.09.21,21.766666666666666
2021.09.22,22.166666666666668
2021.09.23,20.366666666666667
2021.09.24,19.666666666666668
2021.09.25,20.900000000000002
2021.09.26,21.133333333333336
2021.09.27,21.066666666666666
2021.09.28,21.166666666666668
2021.09.29,21.3
2021.09.30,20.900000000000002
2021.10.01,20.2
2021.10.02,20.400000000000002
2021.10.03,21.766666666666666
2021.10.04,23.0
2021.10.05,22.96666666666667
2021.10.06,20.666666666666668
2021.10.07,20.333333333333332
2021.10.08,20.266666666666666
2021.10.09,22.46666666666667
2021.10.10,22.166666666666668
2021.10.11,15.6
2021.10.12,16.9
2021.10.13,19.333333333333332
2021.10.14,19.633333333333333
2021.10.15,18.366666666666667
2021.10.16,12.6
2021.10.17,6.699999999999999
2021.10.18,8.633333333333333
2021.10.19,10.666666666666666
2021.10.20,8.799999999999999
2021.10.21,9.333333333333334
2021.10.22,9.833333333333334
2021.10.23,9.666666666666666
2021.10.24,10.166666666666666
2021.10.25,10.4
2021.10.26,10.666666666666666
2021.10.27,12.4
2021.10.28,11.433333333333332
2021.10.29,12.399999999999999
2021.10.30,11.533333333333331
2021.10.31,12.433333333333332
2021.11.01,12.466666666666667
2021.11.02,10.366666666666665
2021.11.03,10.5
2021.11.04,11.799999999999999
2021.11.05,11.433333333333332
2021.11.06,14.0
2021.11.07,14.9
2021.11.08,10.166666666666666
2021.11.09,7.7
2021.11.10,6.8
2021.11.11,7.2
2021.11.12,5.866666666666667
2021.11.13,7.066666666666666
2021.11.14,9.766666666666666
2021.11.15,8.299999999999999
2021.11.16,7.5
2021.11.17,6.8
2021.11.18,9.366666666666667
2021.11.19,10.6
2021.11.20,9.500000000000002
2021.11.21,9.866666666666665
2021.11.22,5.533333333333334
2021.11.23,2.766666666666667
2021.11.24,5.533333333333334
2021.11.25,6.8
2021.11.26,4.466666666666667
2021.11.27,3.1666666666666665
2021.11.28,4.1000000000000005
2021.11.29,6.233333333333333
2021.11.30,7.5
2021.12.01,1.7333333333333334
2021.12.02,2.3666666666666667
2021.12.03,4.6000000000000005
2021.12.04,3.1666666666666665
2021.12.05,1.8999999999999997
2021.12.06,4.166666666666667
2021.12.07,5.233333333333333
2021.12.08,4.766666666666667
2021.12.09,5.566666666666666
2021.12.10,7.666666666666667
2021.12.11,5.800000000000001
