날짜,총반입량,평균기온,강수량,환율,경유가격,총반입량_lag_1,총반입량_lag_7,총반입량_lag_30,평균기온_lag_1,평균기온_lag_7,평균기온_lag_30,강수량_lag_1,강수량_lag_7,강수량_lag_30,환율_lag_1,환율_lag_7,환율_lag_30,경유가격_lag_1,경유가격_lag_7,경유가격_lag_30
2024-03-24,1.1627689087564728,-0.21786150309975397,-0.15639724831436844,0.1653728300958307,-0.2595032201801227,1.1640751558882707,-0.9556616578992914,-0.6572558206656754,0.31176862972982355,-0.10457477930240203,-1.0912074771425777,-0.24257321578107444,-0.31987983781019796,-0.1426008891381374,0.16712505908317982,0.055629531280842526,0.1504377169090647,-0.2574964123324981,-0.2399901072080486,-0.21609892782257756
2024-03-25,1.2727905197125349,-0.43559292992330867,1.458402547496718,0.25117386996789687,-0.25406938596341083,1.1640751558882707,-0.6001130719741712,-0.5422210187504478,-0.21655337576460576,-0.5080400958849136,-1.035215029175489,-0.15640774229805657,-0.31987983781019796,0.10772026507521629,0.16712505908317982,0.12677011726948018,0.1504377169090647,-0.2574964123324981,-0.2399901072080486,-0.21062310493464337
2024-03-26,0.16757342783572982,-0.611851704018567,1.554141665806518,0.20817706349380702,-0.25406938596341083,1.2741547801368742,-0.5550435329132405,-0.5422210187504478,-0.43409773096819454,-0.5132127281487918,-0.9537714684960871,1.4583970573694838,-0.31987983781019796,-0.1746933447744236,0.25289017286469934,0.1914876379419753,0.1504377169090647,-0.2520599696304258,-0.24544216077947376,-0.21062310493464337
2024-03-27,0.772692288094071,-0.5029859906067896,-0.31915374944102803,0.24598038957147508,-0.25406938596341083,0.16835491836681127,0.09596092018909225,-0.062075758582541496,-0.6102050661330043,-0.8287432962453714,-0.9537714684960871,1.5541364723506146,-0.31987983781019796,-0.31590014974738223,0.20991136975239752,0.20040479186368373,0.1773162249353381,-0.2520599696304258,-0.2399901072080486,-0.20514728204670918
2024-03-28,-1.8578244102190486,-0.4718815010605677,2.1349589829143754,0.31081258773725806,-0.25406938596341083,0.7737928517341308,-0.4148271891681226,0.17299535837466265,-0.5014328885312099,-0.9011601479396683,-1.0861172546001152,-0.3191647477659792,-0.31987983781019796,-0.31590014974738223,0.24769886705086133,0.13415289068440123,0.19365225783777779,-0.2520599696304258,-0.2399901072080486,-0.199671459158775
2024-03-29,-1.202695726798861,-0.21267742150871707,-0.31915374944102803,0.31081258773725806,-0.25406938596341083,-1.8581108916642997,-0.21952585323742282,-0.17210904737102004,-0.47035512350212594,-0.5287306249404269,-0.9283203557837739,2.134955589264546,-0.24329323723205923,-0.31590014974738223,0.3125039190722023,0.1779697106817673,0.1943177534498596,-0.2520599696304258,-0.2399901072080486,-0.199671459158775
2024-03-30,-1.6227782413583705,-0.28007048219219827,-0.31915374944102803,0.31081258773725806,-0.25406938596341083,-1.2026367654567058,1.1676144045267784,0.25301956840264705,-0.21137374825975852,0.3144084340717444,-0.9690421361234748,-0.3191647477659792,-0.24329323723205923,0.11092951060996169,0.3125039190722023,0.1779697106817673,0.20941901788383008,-0.2520599696304258,-0.24544216077947376,-0.1941956362708408
2024-03-31,-1.6227782413583705,-0.24896599264597613,-0.31915374944102803,0.26762321780608833,-0.25406938596341083,-1.6229407853150102,1.1676144045267784,0.5231012772470943,-0.2787089058227741,-0.21320005684384732,-1.3813501620629471,-0.3191647477659792,-0.15713331158165322,-0.31590014974738223,0.3125039190722023,0.1779697106817673,0.22670459870854448,-0.2520599696304258,-0.24544216077947376,-0.1941956362708408
2024-04-01,0.31260191500508433,-0.08825946332382865,-0.31915374944102803,0.3659294645940451,-0.248635551746699,-1.6229407853150102,1.2777843888979423,0.5231012772470943,-0.24763114079368995,-0.4304506119267383,-1.4729741678272743,-0.3191647477659792,1.4575675175932152,-0.309481658581614,0.2693326331318224,0.2634919679309594,0.22670459870854448,-0.2520599696304258,-0.2399901072080486,-0.1941956362708408
2024-04-02,0.21258226868139155,0.010238086905874506,0.8105678466146091,0.31975762636083355,-0.24320171752998718,0.3134598776036069,0.1710768186239768,0.5231012772470943,-0.08706268814342205,-0.6063201088986022,-0.9181399106988486,-0.3191647477659792,1.5533007683158886,-0.29022618518058685,0.36759771772490746,0.22063486562015158,0.22670459870854448,-0.2466235269283535,-0.2399901072080486,-0.1887198133829066
