날짜,총반입량,평균기온,강수량,환율,경유가격,총반입량_lag_1,총반입량_lag_7,총반입량_lag_30,평균기온_lag_1,평균기온_lag_7,평균기온_lag_30,강수량_lag_1,강수량_lag_7,강수량_lag_30,환율_lag_1,환율_lag_7,환율_lag_30,경유가격_lag_1,경유가격_lag_7,경유가격_lag_30
2021-10-30,0.9499473386793222,-0.1475656319651566,-0.27009995441257567,-1.4439884449530616,-0.047583685728361504,1.0076550353591216,0.10851488110038598,-0.7938182325220647,-0.19431142621702696,-0.33467288266954504,0.7283196015463813,-0.3350851956284399,-0.3358252825814244,0.012208180615493338,-1.4415623539825029,-1.3381461215447892,-1.2120300877140293,-0.06722091775996739,-0.16911341077952158,-0.7308262792883913
2021-10-31,0.9499473386793222,-0.11009641853944058,-0.3350798058289603,-1.4439884449530616,-0.036716017294937855,0.949701424674794,0.10851488110038598,0.24735718154249756,-0.14618431581784178,-0.2652777059160355,0.6548210444415241,-0.27010524001891056,-0.3358252825814244,-0.3321948612917338,-1.4415623539825029,-1.3382420952310008,-1.2120300877140293,-0.04547514695167816,-0.15820930363667127,-0.7143988106245888
2021-11-01,1.1638955376925575,-0.04051073646311073,-0.3350798058289603,-1.37655891501843,-0.01498068042809056,0.949701424674794,1.2173303973007974,0.6062304093690063,-0.10875211884069788,-0.2279110722795304,0.7020701168660752,-0.3350851956284399,-0.3358252825814244,-0.2809998145217406,-1.4415623539825029,-1.429134065842089,-1.2120300877140293,-0.03460226154753355,-0.14185314292239581,-0.7089229877366545
2021-11-02,1.2842413996375024,-0.31885346476842996,-0.09372607199667456,-1.355493796393124,0.001320822222044913,1.163683987201542,1.4043595205153248,0.6062304093690063,-0.039235181597430537,-0.137163533448018,0.9383154789888308,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-1.3741610577313041,-1.4265463525566144,-1.2473618279887908,-0.01285649073924432,-0.12004492863669519,-0.7034471648487204
2021-11-03,0.6646830733283419,-0.2492677826921003,-0.30723129807908117,-1.3413529207096104,0.017622324872180385,1.2840491786228379,0.7497575892644793,1.7271554296172371,-0.31730293057049974,-0.00904936098000028,1.0800626962624844,-0.0937310747930452,-0.3358252825814244,-0.3321948612917338,-1.3531047593645895,-1.380140649564512,-1.2114596656173457,0.003452837366972598,-0.09823671435099457,-0.6979713419607861
2021-11-04,1.5784201732807008,-0.13686014241495206,-0.3350798058289603,-1.3288488776969274,0.03392382752231586,0.6643913413057966,1.1060035382445312,0.5397724042159491,-0.24778599332723258,-0.12114926188951575,0.7493191892906262,-0.3072366432243559,-0.3358252825814244,-0.2670375290390152,-1.3389698046626979,-1.4261624673995472,-1.1792617991534555,0.019762165473189517,-0.07642850006529395,-0.6870196961849178
2021-11-05,1.0881222172087033,-0.12080190808964514,-0.3350798058289603,-1.2664214382238792,0.05022533017245133,1.5782752020971167,1.008035902275017,0.9429509688111626,-0.1354894023958007,-0.1905444386430253,0.5393233118481768,-0.3350851956284399,-0.3358252825814244,1.9390035772316017,-1.3264709972669975,-1.4261624673995472,-1.139276205551012,0.036071493579406436,-0.05462028577959333,-0.665116404633181
2021-11-06,2.6080458810318956,0.018369456063014385,-0.3350798058289603,-1.2664214382238792,0.0665268328225868,1.0878984963066523,0.9501459355657585,0.8632013626274939,-0.11944703226273898,-0.1425016239675186,0.565572796528483,-0.3350851956284399,-0.27085047533632445,-0.24842114839538126,-1.2640696970324299,-1.4261624673995472,-1.1414605314396085,0.05238082168562336,-0.03281207149389271,-0.6432131130814442
2021-11-07,2.6080458810318956,0.05048592471362822,-0.3350798058289603,-1.2664214382238792,0.07196066703929863,2.608066284257092,0.9501459355657585,1.2575188598689666,0.019586842223795538,-0.1051349903310135,0.6023220750809117,-0.3350851956284399,-0.3358252825814244,-0.07156553228085924,-1.2640696970324299,-1.4261624673995472,-1.1414605314396085,0.06869014979184028,-0.021907964351042402,-0.6103581757538391
2021-11-08,3.6510433512214173,-0.33491169909373686,1.3451134950804136,-1.3176904703154557,0.08282833547272228,2.608066284257092,1.1638935049537897,-0.1026549789302702,0.05167158248991899,-0.03573981357750394,0.7598189831627489,-0.3350851956284399,-0.3358252825814244,-0.11345238872903549,-1.2640696970324299,-1.3589520278307479,-1.1414605314396085,0.07412659249391258,-9.975006534178146e-05,-0.577503238426234
2021-11-09,1.7255095601023,-0.6935455990255905,-0.2979484621624548,-1.1314661014355936,0.09369600390614592,3.6512312765749892,1.2841265127345571,-0.1026549789302702,-0.3333453007035615,-0.313320520591542,0.964564963669137,1.3451107994179616,-0.09449028424248186,0.23560474833910008,-1.3153172620661258,-1.337955353469407,-1.0993856854639663,0.08499947789805719,0.016256410648933683,-0.5555999468744972
2021-11-10,1.8859707093622264,-0.6935455990255905,-0.20512010299619107,-1.3465475746282733,0.10456367233956958,1.725388213834256,0.665149176381717,0.9207983004268102,-0.6916249003419391,-0.24392534383803263,0.1770804232599516,-0.2979537924229946,-0.30797893661923875,0.2030260822127408,-1.1291708679234966,-1.3238604239704463,-1.097295274352619,0.09587236330220181,0.03261257136320915,-0.5336966553227604
